date,market_id,name,market_score,revenue,adr,revpar,occupancy_rate,available_listings,booked_listings,days_available,days_booked,listing_count,days_avg,lead_time_0_6,lead_time_7_14,lead_time_15_30,lead_time_31_60,lead_time_61_90,lead_time_91_None
2024-07,89993,San Carlos de Bariloche,79.429,1929.883168845025,50.53,70.04,75.83,21,1791,16199,37571,3811.0,5.76,2149.0,1167.0,1809.0,2745.0,2031.0,3846.0
2024-07,89997,Rio Grande,93.501,426.2592592592592,23.15,14.12,49.32,2,10,223,145,34.0,4.69,48.0,14.0,8.0,7.0,3.0,1.0
2024-07,90004,San Fernando del Valle de Catamarca,85.54,687.8888888888889,25.58,27.75,66.78,0,37,480,579,117.0,3.57,142.0,95.0,85.0,85.0,55.0,25.0
2024-07,90005,Villa Maria,81.664,533.5849056603773,21.35,18.36,62.58,2,23,321,408,57.0,6.99,42.0,29.0,38.0,29.0,12.0,11.0
2024-07,90009,Colonia Chapadmalal,54.024,801.09375,31.0,26.76,31.72,10,45,1222,394,121.0,10.64,47.0,31.0,24.0,20.0,6.0,10.0
2024-07,90010,Necochea,55.784,504.2549019607843,17.53,17.96,58.02,3,22,381,329,60.0,9.4,15.0,9.0,11.0,8.0,4.0,3.0
2024-07,90015,Ushuaia,85.402,1354.819099378882,40.22,49.19,65.64,19,610,7882,11040,1338.0,6.02,667.0,291.0,501.0,658.0,539.0,1352.0
2024-07,90022,Villa Carlos Paz,57.393,805.0616246498599,31.83,25.78,41.2,29,151,3402,1915,434.0,6.53,278.0,134.0,138.0,114.0,43.0,38.0
2024-07,90025,La Plata,99.226,480.6622807017544,19.79,15.79,59.85,39,218,3633,3881,563.0,7.23,577.0,210.0,186.0,119.0,37.0,44.0
2024-07,90046,Chascomus,62.203,496.4634146341463,36.4,14.2,45.3,0,20,352,265,54.0,3.49,44.0,17.0,25.0,12.0,7.0,6.0
2024-07,90049,Tanti,54.931,542.5384615384615,26.5,15.27,33.88,2,7,189,82,19.0,6.69,8.0,4.0,2.0,2.0,0.0,0.0
2024-07,90055,Cosquin,56.591,468.6363636363636,22.61,11.91,55.78,3,3,103,82,18.0,23.17,2.0,0.0,3.0,1.0,0.0,0.0
2024-07,90066,Villa La Angostura,65.376,1592.770240700219,72.0,61.21,55.28,11,206,3263,2961,485.0,4.94,330.0,144.0,205.0,268.0,200.0,188.0
2024-07,90091,Puerto Iguazu,96.995,770.8795013850415,24.03,28.25,65.34,3,182,2249,3258,736.0,4.08,1047.0,560.0,619.0,474.0,207.0,322.0
2024-07,90112,Quequen,49.448,517.3636363636364,9.92,13.98,14.83,4,6,279,31,19.0,16.2,6.0,1.0,0.0,1.0,1.0,1.0
2024-07,90127,Esquel,41.924,976.75,29.81,40.68,60.65,1,70,1055,1099,151.0,6.14,108.0,42.0,54.0,62.0,57.0,54.0
2024-07,90154,Costa Esmeralda,53.804,1525.138461538462,135.2,43.35,27.63,25,32,1338,341,106.0,4.93,40.0,32.0,25.0,18.0,9.0,1.0
2024-07,90167,San Clemente del Tuyu,63.489,401.1428571428572,25.14,11.14,9.64,1,2,85,8,20.0,3.0,13.0,2.0,2.0,3.0,0.0,0.0
2024-07,90173,Carhue,61.379,298.3333333333333,18.0,10.61,32.2,0,7,158,57,10.0,2.68,13.0,10.0,5.0,1.0,2.0,0.0
2024-07,90180,Carmen de Patagones,67.753,773.5,7.79,27.71,54.13,0,8,122,118,12.0,3.32,34.0,9.0,5.0,2.0,0.0,3.0
2024-07,90184,Lago Puelo,67.366,755.3846153846154,24.5,25.84,57.02,1,13,207,199,30.0,7.46,5.0,3.0,6.0,5.0,6.0,10.0
2024-07,90203,Las Grutas,63.186,616.4545454545455,25.07,18.25,45.9,2,9,206,123,30.0,5.59,12.0,2.0,5.0,3.0,0.0,0.0
2024-07,90206,Villa Elisa,43.443,970.6666666666666,37.67,34.67,62.13,0,8,99,146,15.0,9.61,12.0,13.0,8.0,10.0,1.0,2.0
2024-07,90220,Choele Choel,77.082,91.0,30.0,3.85,17.39,0,1,27,4,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0
2024-07,90251,Dina Huapi,56.289,1271.280701754386,46.18,45.39,51.91,6,51,959,775,123.0,5.31,60.0,27.0,60.0,84.0,41.0,46.0
2024-07,90254,San Pedro,,698.0,22.52,22.52,100.0,0,1,0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07,90258,La Quiaca,12.246,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07,90266,Miramar,64.361,465.0,0.0,26.57,0.0,0,0,0,0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07,90278,Claromeco,51.097,1094.0,0.0,21.88,0.0,0,0,0,0,4.0,7.67,0.0,0.0,0.0,0.0,1.0,2.0
2024-07,90282,Sierra de la Ventana,58.591,563.3157894736842,36.16,19.97,23.77,3,6,214,53,22.0,5.23,18.0,13.0,6.0,0.0,2.0,4.0
2024-07,90294,Humahuaca,75.804,992.4615384615385,29.12,41.22,61.35,0,6,86,100,27.0,4.23,35.0,14.0,22.0,18.0,10.0,4.0
2024-07,90309,Mar del Sur,41.843,975.0,0.0,19.5,10.14,2,1,86,7,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07,90330,Puerto Esperanza,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07,90360,Las Gaviotas,68.373,1097.35,36.83,39.19,69.48,1,13,198,214,25.0,10.4,11.0,4.0,6.0,6.0,2.0,1.0
2024-07,90398,Epuyen,,259.0,0.0,8.35,29.03,0,1,22,9,1.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0
2024-07,102211,Salta,88.225,925.5906148867314,22.71,32.51,70.98,16,498,5095,10021,1283.0,4.5,1578.0,853.0,1112.0,1069.0,557.0,576.0
2024-07,102249,San Martín de los Andes,60.348,1957.425065731814,61.84,76.64,69.28,8,507,5745,9179,1164.0,6.23,565.0,340.0,490.0,688.0,613.0,833.0
2024-07,102804,Santa Fe,90.331,485.9,20.43,15.69,60.22,6,94,1357,1629,202.0,5.06,309.0,98.0,86.0,54.0,21.0,14.0
2024-07,103046,San Salvador de Jujuy,76.677,711.0405405405405,23.32,26.01,58.02,5,140,1965,2314,378.0,4.06,532.0,278.0,288.0,249.0,120.0,93.0
2024-07,103869,Corrientes,85.623,697.8640350877193,23.33,24.51,52.65,4,90,1447,1332,242.0,4.67,371.0,138.0,135.0,103.0,35.0,21.0
2024-07,82014946,Merlo,58.153,652.1285714285714,29.62,20.81,40.54,7,40,924,493,86.0,5.33,42.0,26.0,26.0,33.0,18.0,12.0
2024-07,82014947,Lujan de Cuyo,69.593,1253.286919831224,44.23,44.09,53.85,34,533,8619,8212,1267.0,5.02,1094.0,578.0,743.0,748.0,293.0,254.0
2024-07,82014948,Ciudad de San Rafael,60.262,819.43,27.12,30.43,60.5,2,119,1652,1887,314.0,4.55,264.0,134.0,152.0,171.0,101.0,82.0
2024-07,82015165,Pinamar,56.287,873.9116022099447,40.45,28.25,36.98,31,139,3382,1518,472.0,6.89,222.0,121.0,116.0,69.0,29.0,32.0
2024-07,82015398,Villa Catedral,58.909,3746.362694300518,138.72,156.81,82.19,0,94,746,1832,193.0,7.05,69.0,41.0,65.0,92.0,82.0,219.0
2024-07,82015430,Villa Gesell,50.037,471.4891304347826,26.78,16.86,38.22,3,35,761,344,110.0,8.85,45.0,23.0,23.0,11.0,2.0,16.0
2024-07,82015492,El Bolson,65.875,696.7105263157895,31.34,28.08,55.56,3,72,1155,1049,166.0,6.53,103.0,33.0,57.0,46.0,35.0,42.0
2024-07,82015515,Santiago del Estero,84.642,601.2068965517242,23.26,21.55,55.54,4,45,721,732,154.0,3.89,239.0,106.0,106.0,95.0,27.0,39.0
2024-07,82015553,San Nicolas de los Arroyos,68.606,567.1142857142858,30.34,19.42,42.02,4,17,425,216,42.0,3.21,67.0,36.0,22.0,10.0,4.0,10.0
2024-07,82015643,Concepcion del Uruguay,66.067,494.1276595744681,32.91,17.0,34.03,5,25,655,261,57.0,3.69,40.0,32.0,25.0,13.0,4.0,2.0
2024-07,82015644,Concordia,77.345,469.0625,30.24,16.06,43.69,4,30,633,395,95.0,4.57,99.0,53.0,31.0,32.0,4.0,11.0
2024-07,82015645,Gualeguaychu,62.77,671.4311926605504,29.76,21.11,45.16,7,43,917,588,132.0,2.69,258.0,98.0,69.0,21.0,3.0,6.0
2024-07,82015646,Mar de Ajo,58.753,322.625,16.16,9.33,36.59,1,6,142,75,23.0,5.87,9.0,2.0,3.0,1.0,0.0,0.0
2024-07,82015647,Monte Hermoso,51.592,901.1333333333332,48.21,29.26,26.67,3,7,254,52,21.0,6.03,20.0,5.0,2.0,3.0,0.0,0.0
2024-07,82015649,Municipio de Rio Gallegos,91.205,374.6666666666667,20.96,13.05,34.94,3,16,399,167,54.0,4.53,66.0,14.0,13.0,7.0,2.0,18.0
2024-07,82015650,Municipio de Trelew,94.548,458.8666666666667,25.78,15.19,50.11,3,15,334,221,37.0,5.03,42.0,12.0,13.0,12.0,8.0,2.0
2024-07,82015651,Municipio la Falda,63.624,495.6521739130435,28.93,15.43,26.21,6,14,464,114,36.0,4.11,19.0,12.0,13.0,7.0,3.0,1.0
2024-07,82015652,Municipio Puerto Madryn,71.062,741.1448467966574,31.41,27.7,50.01,20,175,3365,2352,405.0,5.18,306.0,150.0,148.0,143.0,85.0,85.0
2024-07,82015653,Rafaela,81.762,523.2857142857143,28.4,13.57,32.28,2,5,153,61,22.0,3.22,18.0,5.0,7.0,5.0,1.0,5.0
2024-07,82015654,San Luis,91.002,542.9873417721519,20.83,19.24,56.88,0,27,384,426,81.0,4.07,108.0,63.0,64.0,55.0,13.0,25.0
2024-07,82015655,Termas de Rio Hondo,59.636,642.84,27.98,21.9,56.03,0,4,56,65,27.0,3.2,18.0,18.0,20.0,10.0,7.0,7.0
2024-07,82015656,Viedma,93.25,525.84,25.26,17.07,40.66,1,12,254,148,29.0,4.11,51.0,10.0,14.0,7.0,1.0,1.0
2024-07,82015657,Municipio de El Calafate,82.346,860.9952941176471,33.95,29.61,52.58,15,108,1927,1577,493.0,4.63,378.0,158.0,168.0,192.0,105.0,226.0
2024-07,82015659,Parana,81.829,539.9548872180451,22.97,16.61,46.06,12,72,1464,1071,156.0,5.25,222.0,64.0,58.0,50.0,12.0,18.0
2024-06,5,Buenos Aires,96.217,720.2433080964793,26.39,25.31,59.96,950,9270,135605,157084,26901.0,6.91,25182.0,9508.0,10809.0,8147.0,3155.0,3215.0
2024-06,89956,Ciudad de Mendoza,87.997,614.9938271604939,25.63,23.43,49.65,87,937,17539,12201,2667.0,4.9,2341.0,1022.0,1233.0,1168.0,424.0,398.0
2024-06,89957,Cordoba,96.734,518.9548693586698,20.84,20.68,58.35,19,957,14152,13814,2614.0,5.47,2869.0,1196.0,1354.0,1236.0,503.0,339.0
2024-06,89961,Mar del Plata,60.052,571.447106954997,28.28,22.98,47.72,70,820,15907,9541,1914.0,6.9,1158.0,527.0,545.0,340.0,109.0,141.0
2024-06,89962,Colonia Caroya,53.798,199.0,12.0,6.9,22.95,1,2,76,14,7.0,2.0,6.0,1.0,2.0,0.0,0.0,1.0
2024-06,89963,Rosario,97.674,381.611442193087,16.89,13.6,55.95,47,395,6561,6079,962.0,5.86,1292.0,390.0,328.0,185.0,68.0,59.0
2024-06,89966,Bahia Blanca,97.943,445.5882352941176,19.98,16.38,59.08,3,74,1047,1204,162.0,4.74,336.0,119.0,79.0,36.0,9.0,10.0
2024-06,89967,Tandil,75.122,545.8272727272728,30.38,27.42,44.43,1,203,4012,1838,446.0,4.64,258.0,151.0,216.0,217.0,78.0,42.0
2024-06,89968,Neuquen,94.115,558.4277456647399,30.97,20.52,53.2,11,76,1331,1071,204.0,4.32,265.0,86.0,76.0,40.0,14.0,7.0
2024-06,89970,Resistencia,93.16,305.2788461538461,21.11,12.16,43.18,4,50,980,570,114.0,3.4,184.0,44.0,43.0,24.0,8.0,6.0
2024-06,89971,San Miguel de Tucuman,93.751,351.2161383285302,15.67,13.63,57.68,5,140,2142,2058,364.0,4.89,533.0,135.0,146.0,94.0,24.0,35.0
2024-06,89972,La Cumbre,53.48,940.1525423728814,33.41,45.47,57.1,0,31,494,374,60.0,5.38,36.0,15.0,29.0,31.0,7.0,10.0
2024-06,89979,La Rioja,93.732,385.125,33.65,15.43,36.48,1,24,529,201,52.0,5.31,59.0,26.0,18.0,16.0,9.0,10.0
2024-06,89988,Rio Cuarto,95.224,399.9375,14.5,15.47,62.63,2,18,272,295,52.0,7.13,54.0,19.0,8.0,7.0,2.0,3.0
2024-06,89991,Formosa,91.919,354.9259259259259,25.75,15.14,54.88,1,14,232,208,28.0,3.78,49.0,7.0,10.0,2.0,0.0,4.0
2024-06,89992,Posadas,94.727,385.0987261146497,19.88,13.93,40.11,21,165,3540,1876,356.0,3.69,595.0,154.0,123.0,83.0,25.0,26.0
2024-06,89993,San Carlos de Bariloche,79.429,987.6133964324716,40.84,42.74,60.85,65,1332,21204,18630,2898.0,5.89,1726.0,762.0,1212.0,1495.0,833.0,1262.0
2024-06,89997,Rio Grande,93.501,302.8518518518518,24.29,11.31,54.02,2,9,197,121,36.0,3.92,54.0,12.0,8.0,1.0,1.0,0.0
2024-06,90004,San Fernando del Valle de Catamarca,85.54,435.7333333333333,22.02,15.99,33.66,5,17,479,171,69.0,2.75,98.0,33.0,39.0,27.0,7.0,2.0
2024-06,90005,Villa Maria,81.664,451.2127659574468,22.51,16.34,48.55,5,20,413,284,55.0,7.1,61.0,19.0,12.0,18.0,4.0,11.0
2024-06,90009,Colonia Chapadmalal,54.024,624.9777777777778,28.07,30.91,40.5,2,40,912,277,96.0,9.85,41.0,31.0,20.0,17.0,3.0,7.0
2024-06,90010,Necochea,55.784,529.9591836734694,17.6,18.02,60.64,1,20,287,339,57.0,17.42,18.0,5.0,9.0,10.0,1.0,5.0
2024-06,90015,Ushuaia,85.402,773.4052083333333,36.92,30.87,48.92,48,458,8945,5570,1078.0,5.14,571.0,226.0,360.0,494.0,266.0,423.0
2024-06,90022,Villa Carlos Paz,57.393,572.2063953488372,32.42,29.19,41.75,4,151,3220,1250,363.0,6.38,201.0,101.0,99.0,84.0,34.0,24.0
2024-06,90025,La Plata,99.226,424.4822429906542,19.18,15.51,57.59,9,252,3461,3966,557.0,6.26,575.0,200.0,261.0,218.0,28.0,26.0
2024-06,90046,Chascomus,62.203,348.1568627450981,30.0,15.43,49.87,0,18,334,199,56.0,2.96,39.0,29.0,19.0,17.0,3.0,5.0
2024-06,90049,Tanti,54.931,477.25,26.33,26.7,61.43,0,9,180,86,18.0,4.88,11.0,4.0,8.0,0.0,0.0,1.0
2024-06,90055,Cosquin,56.591,384.7333333333333,22.14,13.77,58.33,1,5,92,84,18.0,12.76,10.0,3.0,6.0,0.0,1.0,1.0
2024-06,90066,Villa La Angostura,65.376,868.7290322580645,58.94,37.78,42.97,16,132,2868,1280,350.0,3.92,252.0,93.0,122.0,147.0,74.0,56.0
2024-06,90091,Puerto Iguazu,96.995,529.1242937853108,20.48,18.56,45.44,10,139,2617,1727,586.0,3.58,707.0,272.0,332.0,356.0,129.0,165.0
2024-06,90112,Quequen,49.448,478.5625,8.24,21.57,25.93,1,8,227,42,20.0,19.24,6.0,3.0,4.0,3.0,1.0,4.0
2024-06,90127,Esquel,41.924,1179.432835820895,27.24,38.57,34.87,9,39,966,385,96.0,8.24,33.0,9.0,20.0,23.0,11.0,15.0
2024-06,90154,Costa Esmeralda,53.804,1061.225,122.64,72.13,38.3,0,45,1048,244,81.0,4.38,44.0,26.0,25.0,18.0,1.0,0.0
2024-06,90167,San Clemente del Tuyu,63.489,299.625,24.42,14.89,15.79,1,3,108,12,19.0,9.09,9.0,7.0,1.0,3.0,1.0,1.0
2024-06,90173,Carhue,61.379,178.8571428571429,21.75,8.03,31.0,0,5,117,31,8.0,2.15,8.0,4.0,6.0,1.0,1.0,0.0
2024-06,90180,Carmen de Patagones,67.753,740.1,0.0,25.79,49.14,3,6,181,86,13.0,2.56,21.0,11.0,7.0,0.0,1.0,5.0
2024-06,90184,Lago Puelo,67.366,434.4074074074074,20.21,14.66,59.47,0,12,189,157,37.0,11.26,9.0,5.0,2.0,3.0,2.0,6.0
2024-06,90203,Las Grutas,63.186,524.75,24.03,22.72,75.59,1,6,111,96,22.0,3.11,14.0,2.0,2.0,1.0,0.0,0.0
2024-06,90206,Villa Elisa,43.443,483.3636363636364,38.85,26.59,53.06,0,6,120,52,11.0,4.46,10.0,2.0,10.0,5.0,0.0,1.0
2024-06,90220,Choele Choel,77.082,0.0,0.0,0.0,0.0,1,0,30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,90251,Dina Huapi,56.289,556.6891891891892,49.74,27.0,45.95,1,40,827,369,80.0,5.68,43.0,16.0,26.0,26.0,11.0,19.0
2024-06,90254,San Pedro,,676.0,22.53,22.53,100.0,0,1,0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,90258,La Quiaca,12.246,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,90266,Miramar,64.361,722.0,0.0,28.88,0.0,0,0,0,0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06,90278,Claromeco,51.097,695.3333333333334,0.0,22.67,0.0,0,0,0,0,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0
2024-06,90282,Sierra de la Ventana,58.591,386.6470588235294,20.56,21.2,42.0,0,8,174,63,17.0,3.32,7.0,5.0,5.0,11.0,3.0,0.0
2024-06,90294,Humahuaca,75.804,355.0769230769231,38.33,14.34,46.67,0,4,74,42,14.0,1.56,17.0,3.0,8.0,3.0,2.0,1.0
2024-06,90309,Mar del Sur,41.843,455.1666666666667,46.38,19.65,20.73,0,4,103,17,6.0,4.33,1.0,3.0,0.0,0.0,1.0,1.0
2024-06,90330,Puerto Esperanza,,0.0,0.0,0.0,0.0,1,0,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,90360,Las Gaviotas,68.373,701.5714285714286,32.05,33.56,43.17,3,9,207,98,24.0,20.65,8.0,5.0,3.0,3.0,2.0,2.0
2024-06,90398,Epuyen,,224.0,0.0,9.33,29.17,0,1,23,7,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-06,102211,Salta,88.225,624.5186602870814,21.13,23.71,58.5,17,436,6345,6769,1114.0,4.33,1314.0,481.0,630.0,588.0,229.0,255.0
2024-06,102249,San Martín de los Andes,60.348,772.3953846153846,45.62,40.64,54.52,9,319,5973,3257,681.0,5.9,364.0,184.0,247.0,265.0,96.0,124.0
2024-06,102804,Santa Fe,90.331,429.2793296089386,19.57,15.66,63.63,6,87,1141,1573,191.0,4.59,283.0,104.0,78.0,34.0,7.0,12.0
2024-06,103046,San Salvador de Jujuy,76.677,364.0659340659341,22.0,14.15,38.05,15,119,2693,1161,314.0,3.9,278.0,118.0,162.0,97.0,46.0,59.0
2024-06,103869,Corrientes,85.623,425.5,22.67,16.51,53.24,3,78,1271,1059,214.0,4.12,341.0,115.0,85.0,58.0,12.0,21.0
2024-06,82014946,Merlo,58.153,339.4927536231884,22.94,19.9,37.86,1,38,877,251,72.0,3.88,31.0,29.0,17.0,12.0,8.0,7.0
2024-06,82014947,Lujan de Cuyo,69.593,784.2557894736842,39.8,33.64,43.23,39,449,9436,4567,1066.0,4.53,677.0,305.0,414.0,438.0,170.0,111.0
2024-06,82014948,Ciudad de San Rafael,60.262,407.4366197183099,22.95,18.24,51.35,6,82,1617,954,237.0,5.24,165.0,78.0,86.0,62.0,28.0,26.0
2024-06,82015165,Pinamar,56.287,682.2413793103449,41.52,33.87,45.51,12,136,2906,1185,414.0,8.44,212.0,115.0,109.0,67.0,19.0,22.0
2024-06,82015398,Villa Catedral,58.909,1472.858585858586,79.8,75.75,60.55,2,50,874,591,104.0,7.33,72.0,18.0,25.0,35.0,14.0,33.0
2024-06,82015430,Villa Gesell,50.037,430.710843373494,31.97,21.04,63.58,1,26,424,302,90.0,9.17,44.0,16.0,17.0,8.0,1.0,14.0
2024-06,82015492,El Bolson,65.875,565.3132530120482,34.29,21.1,48.3,10,42,957,527,108.0,6.02,66.0,12.0,16.0,17.0,4.0,6.0
2024-06,82015515,Santiago del Estero,84.642,416.5614035087719,21.95,15.38,48.64,15,41,1050,555,155.0,3.61,192.0,57.0,43.0,29.0,6.0,18.0
2024-06,82015553,San Nicolas de los Arroyos,68.606,455.1470588235294,24.04,15.49,32.96,3,18,436,175,40.0,2.63,69.0,14.0,20.0,5.0,4.0,3.0
2024-06,82015643,Concepcion del Uruguay,66.067,471.1590909090909,31.15,12.02,26.17,11,24,764,230,72.0,3.21,44.0,17.0,14.0,8.0,1.0,1.0
2024-06,82015644,Concordia,77.345,376.2916666666667,23.86,15.33,37.92,3,30,663,306,79.0,3.96,83.0,39.0,37.0,22.0,7.0,10.0
2024-06,82015645,Gualeguaychu,62.77,416.7758620689655,27.09,17.87,34.6,3,43,1023,336,125.0,3.8,168.0,53.0,38.0,20.0,7.0,10.0
2024-06,82015646,Mar de Ajo,58.753,272.35,19.15,12.19,45.75,2,6,170,70,23.0,19.5,14.0,3.0,2.0,1.0,1.0,1.0
2024-06,82015647,Monte Hermoso,51.592,506.0,39.24,24.1,17.86,1,6,189,20,17.0,6.74,11.0,6.0,2.0,3.0,1.0,0.0
2024-06,82015649,Municipio de Rio Gallegos,91.205,354.7608695652174,22.69,13.81,46.81,3,16,333,213,51.0,4.68,86.0,14.0,10.0,4.0,1.0,10.0
2024-06,82015650,Municipio de Trelew,94.548,251.46875,31.88,9.12,40.69,1,15,286,142,39.0,2.55,40.0,11.0,10.0,3.0,0.0,1.0
2024-06,82015651,Municipio la Falda,63.624,459.2857142857143,27.93,18.64,31.81,1,16,369,111,33.0,3.29,10.0,11.0,9.0,17.0,2.0,6.0
2024-06,82015652,Municipio Puerto Madryn,71.062,480.1977186311787,27.96,20.6,44.81,15,127,2669,1318,294.0,5.03,174.0,60.0,86.0,64.0,22.0,41.0
2024-06,82015653,Rafaela,81.762,368.2173913043478,26.42,17.5,48.53,0,7,128,66,23.0,4.8,14.0,6.0,10.0,7.0,2.0,7.0
2024-06,82015654,San Luis,91.002,417.046875,19.36,15.97,43.15,4,21,462,252,71.0,4.33,75.0,41.0,37.0,30.0,6.0,13.0
2024-06,82015655,Termas de Rio Hondo,59.636,287.88,18.89,13.33,56.94,0,3,49,41,27.0,8.41,19.0,12.0,5.0,6.0,1.0,1.0
2024-06,82015656,Viedma,93.25,459.1923076923077,28.9,17.43,51.7,1,11,202,152,28.0,4.31,43.0,16.0,18.0,4.0,1.0,1.0
2024-06,82015657,Municipio de El Calafate,82.346,832.2739726027397,34.65,29.36,52.54,13,112,1879,1595,504.0,4.91,373.0,120.0,204.0,206.0,119.0,195.0
2024-06,82015659,Parana,81.829,464.0281690140845,21.74,18.6,43.55,3,78,1513,841,152.0,3.75,173.0,59.0,58.0,30.0,13.0,11.0
2024-05,5,Buenos Aires,96.217,732.2511494967068,26.03,24.01,57.27,1338,9237,149914,159804,27839.0,6.74,26663.0,9178.0,9536.0,7865.0,3200.0,2895.0
2024-05,89956,Ciudad de Mendoza,87.997,564.3366058906031,24.99,18.58,42.1,158,809,18242,10423,2562.0,4.62,2545.0,800.0,878.0,758.0,324.0,357.0
2024-05,89957,Cordoba,96.734,496.5224445646296,19.22,16.11,51.15,117,684,12996,10552,2203.0,5.69,2665.0,816.0,708.0,401.0,123.0,145.0
2024-05,89961,Mar del Plata,60.052,598.6868008948546,27.67,19.86,44.3,193,639,15848,8282,1805.0,7.05,955.0,368.0,331.0,259.0,99.0,103.0
2024-05,89962,Colonia Caroya,53.798,442.6,16.8,11.35,28.57,4,2,158,26,10.0,2.85,6.0,2.0,0.0,4.0,0.0,1.0
2024-05,89963,Rosario,97.674,367.4578754578754,16.77,12.37,50.31,54,374,7061,5653,938.0,5.83,1268.0,304.0,281.0,158.0,59.0,46.0
2024-05,89966,Bahia Blanca,97.943,397.5955882352941,19.12,13.2,48.94,12,66,1318,995,163.0,4.05,285.0,105.0,71.0,19.0,19.0,7.0
2024-05,89967,Tandil,75.122,463.9532710280374,27.85,15.55,35.71,26,104,2735,1021,287.0,4.78,200.0,84.0,82.0,50.0,12.0,21.0
2024-05,89968,Neuquen,94.115,439.0548780487805,25.97,15.89,42.36,13,69,1543,845,193.0,4.88,240.0,60.0,61.0,25.0,15.0,4.0
2024-05,89970,Resistencia,93.16,312.675,16.64,9.69,36.16,9,40,1036,443,102.0,4.32,131.0,48.0,28.0,10.0,7.0,4.0
2024-05,89971,San Miguel de Tucuman,93.751,345.4084507042253,15.82,11.58,50.14,21,112,2274,1667,345.0,6.04,460.0,102.0,82.0,61.0,26.0,21.0
2024-05,89972,La Cumbre,53.48,620.3529411764706,19.28,12.47,20.44,14,20,815,185,67.0,4.58,34.0,17.0,18.0,2.0,5.0,5.0
2024-05,89979,La Rioja,93.732,270.7142857142857,23.27,9.51,24.12,4,15,464,110,41.0,3.02,55.0,14.0,12.0,4.0,1.0,1.0
2024-05,89988,Rio Cuarto,95.224,385.0975609756098,12.6,12.69,54.39,3,16,333,254,53.0,10.38,44.0,10.0,3.0,3.0,0.0,5.0
2024-05,89991,Formosa,91.919,431.8636363636364,25.89,15.89,45.83,2,12,222,154,28.0,8.63,30.0,2.0,9.0,0.0,2.0,3.0
2024-05,89992,Posadas,94.727,427.0104166666667,17.87,14.68,38.59,22,157,3711,1668,346.0,3.71,416.0,146.0,116.0,63.0,16.0,17.0
2024-05,89993,San Carlos de Bariloche,79.429,766.6862202545656,36.67,25.46,46.76,256,884,20103,12266,2410.0,5.37,1402.0,487.0,685.0,702.0,387.0,335.0
2024-05,89997,Rio Grande,93.501,262.0967741935484,24.16,9.22,31.33,1,8,198,78,36.0,4.84,34.0,6.0,10.0,2.0,1.0,2.0
2024-05,90004,San Fernando del Valle de Catamarca,85.54,386.0769230769231,22.62,14.26,37.12,5,17,473,160,62.0,4.31,68.0,28.0,20.0,14.0,1.0,0.0
2024-05,90005,Villa Maria,81.664,396.8780487804878,18.28,12.16,35.91,7,17,470,209,53.0,5.55,50.0,18.0,6.0,5.0,1.0,9.0
2024-05,90009,Colonia Chapadmalal,54.024,902.7843137254902,29.92,25.94,36.65,16,17,703,247,84.0,14.95,31.0,9.0,5.0,7.0,5.0,5.0
2024-05,90010,Necochea,55.784,430.05,13.42,15.84,46.87,7,14,405,202,53.0,22.7,16.0,2.0,9.0,4.0,4.0,2.0
2024-05,90015,Ushuaia,85.402,658.6493011435832,34.43,20.62,36.53,129,369,10066,4350,1076.0,5.02,567.0,183.0,278.0,326.0,196.0,213.0
2024-05,90022,Villa Carlos Paz,57.393,565.066265060241,30.63,17.91,32.94,39,74,2597,773,253.0,8.43,100.0,35.0,20.0,22.0,7.0,17.0
2024-05,90025,La Plata,99.226,436.1855203619909,19.6,14.38,58.22,14,218,3136,3780,484.0,6.36,593.0,218.0,179.0,104.0,16.0,22.0
2024-05,90046,Chascomus,62.203,365.1071428571428,27.57,13.09,30.13,2,10,259,69,35.0,7.18,24.0,10.0,8.0,9.0,3.0,1.0
2024-05,90049,Tanti,54.931,902.2,0.0,23.25,44.29,3,1,92,31,11.0,20.75,2.0,0.0,1.0,0.0,1.0,0.0
2024-05,90055,Cosquin,56.591,692.1538461538462,23.45,23.8,94.62,0,3,5,88,14.0,10.45,7.0,1.0,0.0,1.0,0.0,2.0
